daily_active_users,monthly_revenue,growth_rate,churn_rate,marketing_spend,sector,valuation
20860,4015.185414,0.125770262,0.194417475,10597.28588,Gaming,3100729.753
26926,5706.446059,0.070478798,0.232782502,6775.889735,Healthcare,3045139.133
31103,6108.229761,0.137890836,0.177301527,6879.698653,Gaming,3166343.43
18022,4383.166036,0.117515945,0.175798012,6810.625295,Healthcare,3091715.471
24638,4522.370446,0.2,0.101114102,5291.001169,Gaming,3240807.652
22165,4916.39825,0.141042801,0.144525289,6761.520755,E-commerce,3158295.176
23128,5141.263223,0.163397451,0.144323001,7791.030553,Fintech,3181336.012
14965,2762.86546,0.162348245,0.133937104,3271.435629,Fintech,3136549.445
22298,5157.07018,0.136888473,0.175223534,9901.404175,Healthcare,3134271.239
28254,6013.096186,0.16610061,0.149545964,6976.341564,E-commerce,3190937.937
45504,10493.91116,0.128989023,0.163945524,10948.54582,E-commerce,3255172.498
35583,8464.653024,0.147061746,0.163213358,5862.970065,Gaming,3199610.965
64640,13096.25499,0.189483704,0.096597117,7784.474972,E-commerce,3422321.587
15007,3210.207575,0.148511399,0.187407079,5396.048101,Healthcare,3095419.823
34069,6754.29013,0.117692535,0.210540163,6566.782302,Fintech,3147036.303
24141,4685.911557,0.117092305,0.18880041,9291.112131,Fintech,3093521.625
65834,11852.86087,0.115674361,0.169138465,9733.483189,E-commerce,3284514.172
14703,3638.319189,0.146405958,0.158487474,7819.098494,E-commerce,3130266.471
14474,3052.059907,0.144775717,0.130971428,6475.631313,Gaming,3124266.514
16322,2952.892739,0.094647769,0.213537241,7535.531444,SaaS,3018774.564
7616,1375.645334,0.078410686,0.178965123,5626.798279,SaaS,2993107.36
16934,3389.927368,0.112750044,0.165686715,6664.511615,Fintech,3077771.894
15069,2727.121882,0.144474781,0.162888502,6543.90256,Healthcare,3105163.884
23746,4896.805688,0.140413482,0.187442139,7659.162327,Healthcare,3139867.607
26131,4818.705219,0.151000552,0.156338945,5910.456827,SaaS,3156426.068
56279,10284.85282,0.133676797,0.159936513,9993.940545,Fintech,3274856.7
35426,8036.625369,0.1178843,0.162825778,9172.429774,Gaming,3179782.294
16507,4019.106042,0.111397802,0.178369881,8225.667541,E-commerce,3076893.735
14055,2932.67499,0.158835686,0.105818937,9915.918871,E-commerce,3160073.154
28168,6720.150464,0.143163048,0.148896738,5920.6388,Gaming,3179330.162
11383,2072.259012,0.111699548,0.23235201,4749.706748,Gaming,3005623.279
55035,12902.31206,0.142131485,0.160411865,6007.448199,E-commerce,3285768.611
39724,7324.946683,0.159502847,0.148842669,8850.48616,Gaming,3229921.895
17420,4157.993033,0.165260693,0.097545716,7257.639565,SaaS,3193907.819
9352,2260.992304,0.174412046,0.153692519,3157.238877,SaaS,3120764.049
43344,10186.62752,0.10652308,0.223898938,7902.574701,Gaming,3176563.819
20800,4939.01058,0.165496281,0.138804395,9437.085072,Fintech,3181902.938
40900,8969.530313,0.125487885,0.186798348,7512.038196,Healthcare,3201126.002
9924,1970.330272,0.2,0.086624949,6125.907965,Fintech,3194318.92
16322,3672.87715,0.168931445,0.125546091,6100.075505,Gaming,3170003.577
22084,4654.598644,0.152203439,0.201667207,7585.186978,Gaming,3121806.457
22549,4067.243388,0.190584354,0.100060123,9549.264117,Gaming,3238242.571
17587,3752.675359,0.126307067,0.210297904,8143.025453,SaaS,3071046.585
30074,6784.187795,0.151978516,0.189099361,4182.840119,SaaS,3164262.003
12915,2337.251523,0.2,0.10884718,7842.042443,E-commerce,3190759.38
20512,4584.334025,0.164477238,0.133113449,7293.322059,Fintech,3180633.332
23391,5278.816167,0.143232751,0.130269056,6770.856201,Gaming,3176348.788
28487,5442.940741,0.12813088,0.182646769,9776.918683,Healthcare,3144893.995
31439,6607.697891,0.105749709,0.194552211,6026.112745,Fintech,3110706.388
12552,3106.661196,0.13524392,0.16263241,6843.446396,Fintech,3101411.706
10228,2474.08412,0.120489438,0.169963535,4582.955372,E-commerce,3057158.911
41724,8710.197913,0.1229184,0.183104365,9156.189484,Gaming,3203397.734
26007,5318.151632,0.13411878,0.175227783,4642.143209,E-commerce,3139917.841
15150,2858.587562,0.172336801,0.126995627,5194.155949,Healthcare,3155713.437
47838,8728.67628,0.114609823,0.208931903,9200.27378,E-commerce,3190110.621
23337,4686.592219,0.120816643,0.178803845,5159.474079,E-commerce,3096613.07
39721,9764.209638,0.15741025,0.139587984,7038.607687,Gaming,3258589.264
22782,5629.499215,0.159884816,0.117636954,5934.194825,Fintech,3196173.156
61720,14620.00856,0.112852286,0.182950256,13237.61876,Healthcare,3298280.759
52980,10837.4689,0.14240899,0.156286602,6436.26536,SaaS,3279835.203
19448,3696.167281,0.132735153,0.118114716,1155.856153,Healthcare,3134943.839
35802,7936.850265,0.126292658,0.183963921,7069.617166,Fintech,3183063.61
30414,6850.91623,0.181909602,0.136404376,3675.294033,Gaming,3227561.207
43665,9157.430343,0.124751241,0.21924067,9212.975879,E-commerce,3183028.811
13596,3105.534088,0.131250488,0.150151547,5253.464495,E-commerce,3104336.173
31039,7209.358133,0.135527728,0.162302901,5660.54295,E-commerce,3185711.41
37392,8780.176921,0.072958765,0.236116103,10651.78736,E-commerce,3109292.624
9141,1966.785493,0.140541399,0.158354531,5561.764957,Healthcare,3080883.645
12189,2869.471661,0.151748102,0.133278419,8515.624793,E-commerce,3127219.246
7945,1444.268714,0.2,0.070615971,7433.686039,SaaS,3192119.597
19250,4381.844884,0.143463196,0.157980936,1390.095357,Fintech,3129864.042
31532,6195.860695,0.147890432,0.176712717,6812.820505,Gaming,3167178.463
46685,9287.346787,0.137818759,0.162279142,6101.866584,Fintech,3237682.307
22857,4260.341818,0.2,0.098764954,6906.24996,Gaming,3236264.506
49727,9620.556306,0.156035899,0.151681632,9546.20567,E-commerce,3280407.305
11047,2755.570046,0.101128359,0.213952872,7626.879607,SaaS,3018852.946
9398,1964.908551,0.18233042,0.124238649,4576.699876,SaaS,3142903.914
21423,5247.42627,0.111293264,0.163961598,9423.423867,SaaS,3122643.137
26689,5108.353786,0.117485772,0.191696387,5510.465667,Fintech,3096086.2
21669,4209.942573,0.100529969,0.18692257,6265.89672,Fintech,3076272.524
7834,1716.013687,0.2,0.085606439,5212.735972,SaaS,3178799.744
21066,4307.307675,0.175403977,0.102996279,12219.65138,E-commerce,3219652.162
11473,2582.274743,0.181372163,0.116896875,5197.478637,E-commerce,3162999.886
30786,6450.998812,0.166190288,0.123051645,7115.78388,Fintech,3230177.567
26457,6265.329968,0.157929176,0.13620779,7541.081825,SaaS,3206989.996
13767,2893.949161,0.133752317,0.146297044,4301.499126,E-commerce,3097413.75
17035,3748.797783,0.147944306,0.169961113,7581.533054,E-commerce,3116021.132
12969,2625.899883,0.12823866,0.163935997,4020.509344,Healthcare,3084808.485
21346,4894.272124,0.114138241,0.171334493,3972.900575,Gaming,3096776.004
35510,8019.272823,0.113614941,0.152593077,8418.053446,Healthcare,3185585.6
13455,2795.815423,0.2,0.133644317,8301.388098,Gaming,3179333.642
28339,5648.593163,0.124827836,0.144083795,3543.021401,Healthcare,3153074.47
16896,3767.593526,0.171853352,0.13388618,6331.212672,Healthcare,3175077.067
14817,3645.287459,0.2,0.11323841,4444.185222,Gaming,3202506.036
20878,3951.892474,0.163325769,0.128922059,8050.367341,Fintech,3180337.617
13126,3096.924331,0.120012448,0.188371762,6880.312025,E-commerce,3061786.248
16700,3640.757382,0.119826529,0.190086777,6071.576481,Fintech,3070925.061
12101,2623.365851,0.147714237,0.169098263,6211.347431,Gaming,3096085.735
58827,14548.96953,0.189257994,0.122814934,13328.36498,Gaming,3415185.99
22418,4986.015085,0.181866221,0.111871426,9424.656975,Gaming,3220523.827
15523,3696.588977,0.158593468,0.133401326,4601.535043,SaaS,3147362.556
24513,5295.136656,0.132021677,0.208960896,5004.873319,SaaS,3117445.125
20823,4112.328767,0.151314531,0.17055936,6465.613835,Healthcare,3139286.443
19722,4508.731599,0.146140913,0.139899342,3797.93742,SaaS,3152918.244
29943,7324.728023,0.141008527,0.165592626,7609.863659,Fintech,3187863.793
32168,7684.48828,0.108183183,0.199711609,9598.6756,Fintech,3133654.148
16894,3275.500833,0.115005211,0.184627563,8135.614011,Gaming,3073941.413
16516,3339.241848,0.151878022,0.183248311,6460.969022,Gaming,3104633.244
19196,4149.822899,0.105928395,0.192004647,8764.994724,E-commerce,3072089.361
6967,1532.825211,0.127877832,0.170473682,4193.1868,Fintech,3044745.394
10325,1998.579151,0.145896754,0.170555234,10193.60751,Healthcare,3083532.803
43627,8555.292385,0.138828309,0.14227448,8240.875124,Healthcare,3250663.872
50135,11687.3797,0.159230068,0.130223796,7767.573358,SaaS,3329943.65
19447,4494.633796,0.103005053,0.226385528,4492.933237,SaaS,3044050.417
29386,7015.749316,0.098290604,0.201120971,7581.153521,E-commerce,3096321.72
25735,6312.926401,0.176745475,0.107167254,9896.90228,Healthcare,3248971.317
102686,20699.26709,0.150641653,0.152855752,14391.56977,SaaS,3506300.908
38552,9259.097334,0.100035902,0.202827473,5243.136298,E-commerce,3173949.887
20661,4682.212873,0.11465282,0.212078939,11339.30058,E-commerce,3077774.342
13660,3374.620079,0.159761643,0.161993895,6245.783274,E-commerce,3128947.161
9865,1963.580808,0.146691555,0.157402923,4136.614089,Fintech,3089276.576
24385,4849.61577,0.139904189,0.193252563,8447.350516,SaaS,3121057.672
15090,3460.14517,0.119284291,0.206235539,7770.81526,Healthcare,3058576.495
10816,2649.798365,0.166360869,0.140789742,5540.976144,E-commerce,3129004.467
15942,3789.714827,0.135176479,0.14789344,5358.075601,Gaming,3117421.34
12825,2961.199763,0.135697063,0.200123289,6608.783675,Gaming,3064412.482
51203,10604.7375,0.091304008,0.234061036,10196.30353,Gaming,3203457.091
34228,7880.781823,0.157189554,0.118585614,6644.786639,E-commerce,3239194.051
21938,5179.050433,0.128551083,0.159554709,9370.940562,E-commerce,3142746.121
46164,10743.74761,0.12632319,0.147004106,11171.13601,SaaS,3246108.055
22895,5205.790826,0.174623195,0.10390403,10498.17895,Fintech,3231779.609
14319,2624.661068,0.111670925,0.213702251,6257.128033,SaaS,3033743.657
47172,10669.3651,0.124590013,0.177210953,9327.075613,Healthcare,3250786.665
28838,6156.354289,0.089311038,0.197396589,8842.146652,E-commerce,3094253.776
13113,3242.97405,0.127950069,0.18716706,6270.947025,Fintech,3072154.749
20026,4455.850922,0.178963123,0.13785169,7171.667188,SaaS,3187642.76
14216,3164.139107,0.096883945,0.229837669,7602.922314,Gaming,3009772.208
11032,2753.409178,0.151735992,0.160462718,4183.005251,Gaming,3099763.4
34999,6529.103534,0.181182744,0.131625508,6285.440608,Fintech,3245441.672
57222,11406.75593,0.138793317,0.144745912,13576.47244,Healthcare,3307405.684
10945,2472.755262,0.127193526,0.174760289,7925.357275,Gaming,3068900.184
29187,5897.716042,0.102534865,0.196842332,1474.455645,Healthcare,3097484.206
15909,3249.103189,0.084418975,0.168638126,4930.51385,Healthcare,3042967.773
17265,4186.506042,0.188521445,0.118635958,9602.448785,Gaming,3210878.833
16379,3612.466633,0.129453581,0.136383478,4925.055698,Gaming,3114211.942
14299,2676.781248,0.089026392,0.225389589,5600.303442,E-commerce,3004930.923
22567,4553.126518,0.108452944,0.183831107,5065.411413,Healthcare,3082952.019
14538,2694.241567,0.110627368,0.181999679,6977.326911,Gaming,3055785.016
25215,5520.297139,0.122954051,0.167021283,4601.65707,E-commerce,3134884.955
21480,4126.92606,0.2,0.087804613,5925.140717,SaaS,3251540.839
19546,4691.002091,0.16823687,0.127189857,7720.305705,E-commerce,3178703.883
13991,3083.784038,0.157763968,0.160783612,11082.98292,Gaming,3124628.217
16508,3040.052117,0.177941825,0.100372983,5545.553775,Healthcare,3187514.619
32134,6460.9037,0.189477689,0.110745774,6456.202979,Fintech,3259091.232
28295,6313.849201,0.152162074,0.190064319,13870.28307,E-commerce,3176401.909
13510,2749.08076,0.186703263,0.099865464,1849.730093,Gaming,3185745.556
23148,4998.170947,0.119584087,0.180093733,6692.604797,Gaming,3107607.288
32070,7814.027415,0.108610848,0.208219872,5608.317515,Fintech,3127362.524
9559,1954.839569,0.114429872,0.229260823,3766.05242,E-commerce,3005407.541
28902,5881.877823,0.144843104,0.18619497,8726.370336,Gaming,3153462.6
15814,3753.974428,0.063456935,0.233735312,5510.222742,Healthcare,2979971.301
29298,5927.365003,0.175574261,0.13228137,8842.93993,Healthcare,3226198.525
15038,2788.903631,0.127918452,0.167921272,7088.018201,Fintech,3087281.862
8933,1721.086689,0.170469174,0.151379593,2849.533583,Fintech,3103891.682
9761,2405.266747,0.103525891,0.194086819,2638.739364,E-commerce,3024905.717
22562,5535.146639,0.172427734,0.161618132,8473.896409,Healthcare,3192705.229
25080,4909.080107,0.179358313,0.082032202,3415.873067,E-commerce,3239296.73
14014,3065.494267,0.146310959,0.16595545,4452.413071,Gaming,3104152.286
30311,5747.443514,0.15117665,0.163780249,7660.733341,Gaming,3179629.587
9597,2180.701684,0.114572411,0.135056929,7458.644525,E-commerce,3078422.766
21310,4112.220656,0.141062172,0.126244477,6727.578038,SaaS,3156169.777
12021,2205.677147,0.173355943,0.152935056,8212.416612,SaaS,3127242.836
15900,3780.110146,0.13322148,0.177161728,4788.256813,Healthcare,3098008.575
22554,4573.455616,0.184885534,0.130954023,8320.773583,Healthcare,3211882.457
14325,2687.32084,0.08957726,0.243996899,5485.931427,E-commerce,2981109.013
18173,4331.957555,0.131353032,0.161720126,7982.61029,Healthcare,3120456.089
36429,8501.35644,0.074749631,0.25,6660.995531,Healthcare,3077545.354
16507,3761.336052,0.15150304,0.207009844,5812.074744,SaaS,3097492.269
33451,8154.932642,0.127434318,0.197876255,8814.252725,Fintech,3159950.4
12520,2682.357743,0.138669892,0.16999476,6872.85869,Fintech,3086996.729
28707,5424.588251,0.158319009,0.140568094,5069.049504,Fintech,3188341.882
45287,8346.133641,0.119589158,0.184611424,13077.66013,SaaS,3208601.426
6400,1294.661576,0.2,0.103504352,1453.668808,Fintech,3160419.872
14787,2751.537724,0.167105681,0.133443433,2842.147613,Gaming,3141830.315
29393,6392.556029,0.136688602,0.141271666,10107.15837,Fintech,3179227.904
19900,3602.197132,0.120136206,0.188392279,8891.704807,Gaming,3084292.049
26517,5596.769003,0.109856306,0.194794688,7623.943652,Fintech,3105921.263
16285,3134.735807,0.155236357,0.172078792,5749.171915,Fintech,3110136.645
23001,4733.117329,0.123081864,0.188333776,6471.086086,Fintech,3098118.589
20376,4630.494602,0.169873866,0.115498957,7137.489044,Healthcare,3193967.401
39493,8078.982855,0.128435081,0.149639002,7950.878083,Fintech,3188914.629
25014,5100.199316,0.135537181,0.164350299,5165.327089,SaaS,3138560.056
26076,6502.117128,0.140830658,0.141803344,7272.156879,Healthcare,3184956.463
17926,4128.66309,0.136771421,0.166127539,7841.221705,Gaming,3117090.685
17260,3727.64772,0.149968375,0.136498476,6303.071774,E-commerce,3140284.113
17742,3913.109796,0.2,0.125554358,7837.493994,Healthcare,3207460.113
26828,5993.718175,0.153252099,0.158461993,6780.949441,SaaS,3178780.649
17845,3242.79836,0.154071449,0.16578233,5840.108471,Gaming,3117015.942
25460,4725.847553,0.161299224,0.135408298,7251.05647,Fintech,3182866.996
62174,14016.70891,0.116680939,0.187284865,14038.29574,Gaming,3293611.489
34049,6997.506012,0.10462628,0.213727209,8542.73329,Fintech,3119018.255
18713,3440.966703,0.050378975,0.25,9270.032737,Gaming,2967400.45
40159,8064.968411,0.06905657,0.245110521,7756.528658,Fintech,3082503.529
17961,3396.781436,0.163753388,0.12263137,7234.268762,Gaming,3166746.702
7950,1940.928653,0.157219814,0.159935977,7562.65289,Gaming,3096361.502
13305,2583.894564,0.139126872,0.149174233,4764.017053,E-commerce,3096200.794
8643,1642.674611,0.2,0.141720296,2687.634252,Gaming,3145786.609
18476,4135.516655,0.140038293,0.163859389,4240.608092,Healthcare,3118603.593
22230,4813.547155,0.068398044,0.25,8442.791138,E-commerce,3008470.901
50930,11220.65679,0.147888006,0.143273498,13168.04697,Healthcare,3288662.012
25937,5460.163098,0.172286807,0.123425101,5928.456023,Healthcare,3208076.25
19740,4198.734554,0.162057411,0.132671334,5348.282359,SaaS,3166129.961
33346,7820.164831,0.169147564,0.095647668,12011.58328,Healthcare,3280682.071
7291,1424.621685,0.09364809,0.15362089,913.9656578,SaaS,3018001.808
24780,5148.219729,0.140858433,0.153377392,8928.518981,SaaS,3167240.492
32384,8000.395209,0.109440177,0.152792355,8236.402876,Healthcare,3164668.829
10516,2032.732274,0.160608008,0.145113647,5999.5429,Gaming,3118116.477
39021,7826.213762,0.176741088,0.120077708,7873.986707,Fintech,3274477.319
26088,5045.671854,0.126341492,0.117289434,7230.304113,E-commerce,3168131.991
17896,3246.955118,0.160894627,0.12845769,6457.797893,Healthcare,3155761.787
30223,6010.994888,0.109091994,0.190408318,8823.415191,E-commerce,3135106.475
68551,12562.15729,0.116327204,0.211896381,7944.778803,E-commerce,3259648.853
24123,4603.342851,0.122909248,0.167954288,7355.096343,SaaS,3125068.971
24937,5121.754195,0.191971924,0.075196773,8483.631343,Fintech,3267443.653
17506,3176.472194,0.109140559,0.155469136,4623.801248,Healthcare,3079663.865
14401,3351.212925,0.1456836,0.143887831,7781.824277,Gaming,3126601.327
33361,7862.895156,0.174947906,0.105350296,7610.023231,SaaS,3282708.535
14356,2997.517958,0.084709449,0.211161955,4830.241323,Fintech,3007723.487
22828,5682.496848,0.15189921,0.151514596,4674.715694,E-commerce,3171645.745
17346,3946.727991,0.144945844,0.165788457,4447.485389,Healthcare,3116482.78
27986,6494.445779,0.116032167,0.19528918,4640.987466,Fintech,3125427.53
26025,5034.823297,0.173898974,0.114099204,4833.991121,SaaS,3216235.361
37003,8829.679305,0.183586342,0.129002546,7931.543038,Healthcare,3266082.778
17068,4201.343635,0.161486478,0.10796097,7225.190307,E-commerce,3176900.2
19246,3782.641783,0.131790655,0.170939625,11207.06062,Healthcare,3114021.262
13502,3079.164863,0.10006339,0.204201947,6150.021033,Fintech,3027427.075
17638,4097.058235,0.146870771,0.155641427,3357.760843,E-commerce,3128023.138
26599,5356.023636,0.132528703,0.146742591,8576.784679,Fintech,3164026.668
32160,6858.140267,0.131660815,0.149786044,7692.908019,SaaS,3192265.925
13889,2594.850433,0.128377484,0.184552766,7222.131639,Gaming,3068110.468
34023,6536.384316,0.116003599,0.175634809,9154.11843,SaaS,3135473.226
